"MOTEL_ID","MOTEL_NAME","MOTEL_LABEL","MOTEL_ADDRESS","MOTEL_LOCATION","MOTEL_RATING","MOTEL_AREA","MOTEL_PRICE","MOTEL_CONTENT","MOTEL_VIEWS","MOTEL_IMAGE","MOTEL_PRICE_2","MOTEL_VIEWS_2"
"131","Tìm nam SV ĐHYD Cần Thơ ở ghép","Rất tốt","Địa chỉ: Cách bệnh Viện Phương Châu khoảng 100m","Ninh Kiều","2","DT: 16.00 m²","1000000","Mình đang học ĐHYD CT cần tìm 1 bạn nam SV học cùng trường ở ghép. Nhà trọ rộng, sáng, có sân rộng, wifi, sạch sẽ, an ninh, tìm bạn hiền, đi chơi không về khuya quá, không nhậu nhẹt, không dẫn bạn về phòng tụ họp, để có thời... Xem thêm ","9386","NhaTro/image_motel/timbanghep.jpg","Trên 2 triệu","Trung Bình"
"132","Tìm nam ở ghép tại khu dân cư Metro","Rất tốt","Địa chỉ: Khu dân cư Metro, Ninh Kiều, Cần Thơ","khu dân cư metro","3","DT: 20.00 m²","1200000","Bạn mình học dhct ra trường nên mình cần tìm người ở ghép khu nhà mình đẹp ở lầu 1 có ban công , an toàn tuyệt đối , sạch sẽ tìm bạn nam ở chung sinh viên càng tốt  điện nước mình xài thấy giá khá ổn phòng ye... Xem thêm ","13753","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Khá"
"133","Tìm 1 bạn Nam ở ghép, sv hay đi làm đều đc đường trần việt châu","Rất tốt","Địa chỉ: Trần việt châu, cần thơ","Ninh Kiều","3","DT: 200000.00 m²","1300000","Tìm 1 bn nam ở ghép share tiền phòng. Phòng rộng rãi, 1 nhà tắm 1 nhà vệ sinh, có wifi riêng, h giấc tự do, an ninh tốt, thích hợp cho dân đi làm - yêu cầu sạch sẽ, ko hút thuốc, uống rượu, ko tụ tập về phòng,... Xem thêm ","14443","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Khá"
"134","Tìm người ở ghép chung ( mình là sinh viên)","Rất tốt","Địa chỉ: 171 Đường số 24, phường An Khánh, quận Ninh Kiều, TP. Cần Thơ","Ninh Kiều","2","DT: 20.00 m²","1500000","Tìm bạn ở ghép chia tiền phòng (các bạn học tại trường Đại Học Y Dược Cần Thơ, ưu tiên khóa 42). Tiêu chí: sạch sẽ, gọn gàng, giữ ko gian chung. Mình là người dễ tính và vui vẻ nên mình củng khá là thoải mái. Phòng có gác... Xem thêm ","8093","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Trung Bình"
"135","Tìm nam ở ghép sinh viên hoặc đi làm","Rất tốt","Địa chỉ: 30/4 Xuan Khanh Can Thơ","Ninh Kiều","2","DT: 15.00 m²","1000000","Tìm bạn nam sạch sẽ là sv hoăc đã đi làm share phòng giá 1000k an ninh giờ giấc tự do sạch sẽ wifi free miễn tiếp các bạn bóng bẩy phòng ở 30/4 quận Ninh Kiều tp Cần Thơ. Liên hệ zalo 0987478489 rất mong tìm được người cùng... Xem thêm","7916","NhaTro/image_motel/timbanghep.jpg","Trên 2 triệu","Trung Bình"
"136","Tìm1 hoặc 2 Bạn Nam Ở Ghép Tiết Giảm Chi Phí","Trung bình","Địa chỉ: Trong nội ô thành phố","Ninh Kiều","2","DT: 20.00 m²","3200000","Tìm 1,2 bạn nam ở ghép sinh viên hay đã đi làm đều được, gọn gàng sạch sẽ    hòa đồng vui vẻ không tính toán ích kỷ tùy theo tính chất công việc có thể đi sớm hay về muộn không thành vấn đề,các bạn đã có phòng hay chưa... Xem thêm ","8280","NhaTro/image_motel/timbanghep.jpg","Trên 2 triệu","Trung Bình"
"137","Tìm bạn nam ở ghép sinh viên, ban nao co nhu cau lien he","Rất tốt","Địa chỉ: Nguyen van cu can tho","Ninh Kiều","2","DT: 20.00 m²","1400000","can tim 1 ban nam sinh vien o ghép cung minh, minh o gan dai học y duoc can tho, khong nhau, khong hút thuoc nha, phong gia 700k sạch se, rong rai. Ban nao co nhu cau lien he voi minh. 01678965896... Xem thêm ","7523","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Trung Bình"
"138","Cho nam ở ghép sinh viên hoac nam đi làm","Rất tốt","Địa chỉ: Đường 30/4 gàn cdct","đường 30/4","3","DT: 20.00 m²","1200000","Do làm bên du lịch dài hạn.nên cho nam ở ghép cho vui và giữ phòng giùm khi đi xa.phòng rộng rãi,thoáng mát.giờ giấc tự do.an ninh.lối ra vào rộng.phòng có tivi và wifi miễn phí tốc độ nhanh.phòng để đc 3 xe.ở được từ 2-3 người thì ok Ưu... Xem thêm ","10706","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Khá"
"139","Muốn tìm 1 bạn nam o ghep, hoa dong la dx","Khá tốt","Địa chỉ: Khu 91b, quận ninh kieu can tho","đường 30/4","2","DT: 20.00 m²","1000000","Nhà trọ rộng rãi, đồ nấu nướng mìh có hết r, bác nào có nhu cầu o ghép thì chỉ viec mang đồ đến ở thoi, mìh tên thái đây là sdt of mìh:01206326470, anh em nào muốn ở thì nhớ liên hệ nhe, mình cũg hoà đồng, cứ yên... Xem thêm ","7330","NhaTro/image_motel/timbanghep.jpg","Trên 2 triệu","Trung Bình"
"140","Tìm bạn nữ ở ghép gần trường cao đẳng cần thơ","Rất tốt","Địa chỉ: hẻm 672 đường 30/4 Ninh Kiều Cần Thơ","đường 30/4","4","DT: 20.00 m²","1200000","Cần tìm nữ share phòng, khu an ninh, có wifi, điện nước 3k 7k, không có gác, nằm ở trong hẻm nhưng vào có 20m là tới, hẻm 672 30/4 Ninh Kiều, Cần Thơ. Liên Hệ: 01255776774 ( Trang ) Chủ nhà ở gần kế bên... Xem thêm ","15965","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Khá"
"141","Tìm 1 Bạn SV Nam ở ghép Đường 3/2","Trung bình","Địa chỉ: hẻm 102, đường 3/2, Ninh Kiều, Cần Thơ","đường 3/2","4","DT: 10.00 m²","1200000","mình là sinh vien năm 2 trường đại học cần thơ mình đang tìm bạn ở chung cho vui, phòng 1tr, điện 3k nước 7k, phòng sạch sẽ thoáng mát Bạn nào có nhu cầu thì liên hệ sdt 01255776774 mình tên minh nhé .... Xem thêm ","16778","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Khá"
"142","Tìm bạn nữ ở ghép giá pòg 800k","Trung bình","Địa chỉ: Trần Văn Ơn.q.Nih Kiều","Ninh Kiều","2","DT: 15.00 m²","800000","Mìh là sv,cần tìm 1bn nữ ở ghép,pòg mìh giá 800k,Điện 4k,Nước 7k,wifi miễn phí.Có cổng rào,an nih,sạch,mát mẽ và yên tĩnh,thuận tiện cho viêc học  Đ/c Trần Văn Ơn,q.Nih Kiều,tp cần thơ Sđt 01232353029(Ngân)... Xem thêm ","5178","NhaTro/image_motel/timbanghep.jpg","Dưới 1 triệu","Trung Bình"
"143","TÌM BẠN NỮ Ở GHÉP TẠI Q. NINH KIỀU. CẦN THƠ","Rất tốt","Địa chỉ: Liên tổ 3.4. Nguễn văn cừ nối dài. An Khánh. NK.CT","Ninh Kiều","2","DT: 80.00 m²","800000","Mình là nhân viên đi làm, cần tìm 01 bạn nữ đang đi làm hoặc sinh viên ở ghép chung nhà. Nhà mình đang ở tai hẻm liên tổ 3.4, ngang ĐHYDCT. Nhà rộng 80m2  có hai phòng riêng. Đầy đủ tiện nghi. Giá 400k/ths. Điện nước tính theo giá... Xem thêm ","8323","NhaTro/image_motel/timbanghep.jpg","Dưới 1 triệu","Trung Bình"
"144","cam 1 nam o ghep cung..minh trua co phong ban nao trua co phong alo minh><>?","Rất tốt","Địa chỉ: d.30/4.q.cairang.tpct","đường 30/4","2","DT: 15.00 m²","1200000","minh can tim ban o ghep.minh trua co phong ban nao trua co phong hoac da co phong muon co nhu cau tiet kiem chi phi di lai alo minh,ve phan minh chi de 2 bit do it ngu o phong laulau moi ngu lai...buoi sang di lam ko o... Xem thêm ","5617","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Trung Bình"
"145","Tìm Bạn Nam ở ghép đường Nguyễn Văn Cừ","Khá tốt","Địa chỉ: Nguyễn văn cừ, cần thơ","Ninh Kiều","5","DT: 22.00 m²","900000","Mình là sinh viên, cần tìm bạn ở ghép đường Nguyễn Văn Cừ, gần vòng xoay võ văn kiệt, lotte. Trọ tháng 900k/tháng, rộng 22m vuông, toliet trong, có gác,giờ giấc tự do, free wifi. điện 3k/1kwh, nước 8k/1 khối. liên hệ mình. zalo: 01206572399 hoặc số điện thoại 01649774599... Xem thêm ","24778","NhaTro/image_motel/timbanghep.jpg","Dưới 1 triệu","Khá"
"146","nha xa can tim tro o cho thuan tien tro lam viec","Rất tốt","Địa chỉ: d30/4q.ninhkieu.tpct","đường 30/4","1","DT: 15.00 m²","1500000","can o ghep 1 nam  - Nhà trọ nằm trong hẻm vua, yên tĩnh, an ninh trat tu - Ko chung chủ, tự do thời gian và không gian riêng tư, nấu ăn thoải mái.do dac co mot it xai>?  Giá o ghep 300, diện tích 15m2  Địa chỉ  LH... Xem thêm ","5897","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Trung Bình"
"147","Tìm Nam share phòng tại KDC 91B","Rất tốt","Địa chỉ: Cuối đường B4, khu dân cư 91B, phường An Khánh, Quận Ninh Kiều, TP. Cần Thơ","Ninh Kiều","1","DT: 16.00 m²","1200000","Điều kiện: + Giới tính: Nam (thẳng, gay, bi đều được, đừng bê đê là được) + Có ý thức, sinh viên hoặc đã đi làm. + Tôn trọng bạn cùng phòng.  Bạn cùng phòng: + Nhân viên văn phòng, làm 7h30 sáng đi làm tới 19h về, giờ giấc... Xem thêm ","4849","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Trung Bình"
"148","Cần nữa share phòng ở Cần Thơ, nằm gần trường Cao Đẳng Cần Thơ","Rất tốt","Địa chỉ: hẻm 672 đường 30/4 Ninh Kiều Cần Thơ","đường 30/4","2","DT: 20.00 m²","1800000","Cần tìm nữ share phòng, khu an ninh, có wifi, điện nước 3k 7k, không có gác, nằm ở trong hẻm nhưng vào có 20m là tới, hẻm 672 30/4 Ninh Kiều, Cần Thơ. Liên Hệ: 0949236827 ( Như Huyền ) Chủ nhà ở gần kế bên... Xem thêm ","8926","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Trung Bình"
"149","cho thuê/share phòng trọ đường Nguyễn Văn Cừ (nối dài), Cần Thơ","Rất tốt","Địa chỉ: đường số 3, khu dân cư Hồng Phát, P. An Hòa, Q. Ninh Kiều, TP. Cần Thơ","Ninh Kiều","5","DT: 20.00 m²","1200000","Mình tên Linh,  Mình đã có nhà ở khu vực trung tâm Cần thơ. Tuy nhiên, mình lại phải đi làm việc tại một công ty trên đường Nguyễn Văn Cừ nối dài.  Do khoảng cách đi làm khá xa (khoảng 10 km từ nhà đến công ty) nên mình... Xem thêm ","27477","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Khá"
"150","can tim 1 ban sinh vien nam o ghep","Rất tốt","Địa chỉ: hem 11, duong nguyen van linh, quan ninh kieu,","Ninh Kiều","1","DT: 15.00 m²","750000","mình là sv, đang cần tìm 1 bạn sv nam ở ghép, phòng giá 750k có gác, điện 3k, nước+ wifi miễn phí.địa chỉ phòng trọ:hẻm bên hông bệnh viện đa khoa trung ứng vào khoảng 200m.( không tiếp gay hay 3d).  Thông báo: đã tìm được bạn ở cùng,... Xem thêm ","5972","NhaTro/image_motel/timbanghep.jpg","Dưới 1 triệu","Trung Bình"
"151","Cần tìm bạn nữ ở hẻm 102, đường 3/2, Ninh Kiều, Cần Thơ","Rất tốt","Địa chỉ: hẻm 102, đường 3/2, Ninh Kiều, Cần Thơ","đường 3/2","2","DT: 0.00 m²","1000000","Mình cần tìm tìm 1 bạn NỮ ở ghép là sinh viên, ở lâu dài gọn gàng và vui vẻ. Nhà trọ tháng 1tr, phòng mới xây, có gác, nhà vệ sinh trong phòng, có labo và kệ bếp, thoáng rộng, chủ nhà rất dễ thương  Liên hệ: 01259955681... Xem thêm ","11158","NhaTro/image_motel/timbanghep.jpg","Trên 2 triệu","Khá"
"152","Cần tìm bạn nữ ở ghép Hẻm liên tổ 4-5 , Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","Khá tốt","Địa chỉ: Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","1","DT: 20.00 m²","1200000","Cần tìm bạn nữ ở ghép tại Cần Thơ. Nhà trọ giá :1,2 triệu, điện: 4k, nước 8k - Phòng gồm 1 WC riêng, cáp wifi đầy đủ, có cửa sổ thoáng mát, ốp gạch sạch sẽ - Nhà trọ nằm trong hẻm lớn, yên tĩnh, an ninh. - Ko... Xem thêm ","6609","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Trung Bình"
"153","Tìm bạn ở ghép Hẻm 112, đường 3/2, Q. Ninh Kiều, Tp Cần Thơ","Rất tốt","Địa chỉ: Hẻm 112, đường 3/2,p. Hưng Lợi, Q. Ninh Kiều, Tp Cần Thơ","đường 3/2","2","DT: 20.00 m²","1000000","Mình hiện đang học Cao học năm thứ 1 và có nhu cầu ở CT lâu dài. MÌnh cần tìm bạn NỮ, SINH VIÊN ở ghép.  Phòng trọ giá 1 triệu, gác đúc, nhà vệ sinh trong phòng, phòng rộng, thoáng, sạch sẽ. Nhà trọ đảm bảo an ninh, yên... Xem thêm ","8727","NhaTro/image_motel/timbanghep.jpg","Trên 2 triệu","Trung Bình"
"154","tìm ban shaer nguyễn văn cừ cần thơ","Rất tốt","Địa chỉ: nguyễn văn cừ cần thơ","Ninh Kiều","2","DT: 0.00 m²","900000","Bạn nào ở đường nguyễn văn cừ hẻm 388 hoặc hẻm liên tổ 3-4 gần DHYD CẦN THƠ thì va shaer với mình nha Tháng sau bạn mình ra trường nên còn lại một mình bạn nào ở thì liên hệ với mình 0906857164 Giờ giắt tự do có chìa... Xem thêm","8841","NhaTro/image_motel/timbanghep.jpg","Dưới 1 triệu","Trung Bình"
"155","Cho 1 nam ở ghép giá 200.000 chủ yếu giúp ai có nhu cầu chổ ở","Rất tốt","Địa chỉ: Quận ninh kiều tp Cần Thơ","Ninh Kiều","3","DT: 16.00 m²","1200000","Do tính chất công việc ít ở phòng trọ.đôi khi không ở cả tháng.boy nao có nhu cầu ở chung phòng để coi phòng giùm.mỗi tháng chi 200k tiếp tiền điện nước là được -phòng có tivi cap ok -wifi -và đồ đạc đầy đủ -gym chung càng tốt -sạch... Xem thêm","12322","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Khá"
"156","TÌM 1BẠN NỮ Ở GHÉP ĐƯỜNG CMT8","Trung bình","Địa chỉ: CMT8,quan Ninh Kieu,tp Cần Thơ","Ninh Kiều","2","DT: 15.00 m²","700000","Mình đang tìm 1bạn nữ gọn gàng để share phòng.Phòng  sạch, thoáng mát,an toàn,thích hợp cho sinh vien .Giá phòng 700k,điện 3k, nước 7k,có wifi. Bạn nữ nào có nhu cau o ghép thi lien hệ mình.SDT_01232353029... Xem thêm ","7277","NhaTro/image_motel/timbanghep.jpg","Dưới 1 triệu","Trung Bình"
"157","Cần tìm bạn nữ ở ghép, Phòng : 800k, ưu tiên :CUMTP và bạn nào sạch sẽ, chu đáo","Rất tốt","Địa chỉ: Đường Nguyễn Văn Cừ , Q,Ninh Kiều , TP.CT","Ninh Kiều","2","DT: 20.00 m²","800000","Cần tìm bạn nữ ở ghép ( phòng 20m2 có thể ở 1-2 bạn), Phòng : 800k, ưu tiên :CUMTP và bạn nào sạch sẽ, chu đáo, gần Trường ĐHYDCT và BVĐK Trung Ương CT ( gần phòng khám ĐK Vạn Phước), từ ngoài vào cổng 10m, khá an ninh,... Xem thêm ","7261","NhaTro/image_motel/timbanghep.jpg","Dưới 1 triệu","Trung Bình"
"158","TÌM BẠN SHARE PHÒNG Q.NINH KIỀU TP CẦN THƠ","Rất tốt","Địa chỉ: hẻm 44,Cách Mạng Tháng Tám,Q.Ninh Kiều,TP.Cần Thơ","cách mạng tháng tám","3","DT: 15.00 m²","700000","Mình đang cần 1 bạn nữ ở ghép,phòng sạch,thoáng mát,dễ dẫn xe.Giá 700k/tháng,điện 3k,nước 7k,có wifi. Y/c:gọn,sạch,hiền,ưu tiên sv năm nhất trường cđ kinh tế kỹ thuật Cần Thơ. Đ/c:hẻm 44,Cách Mạng Tháng Tám,Q.Ninh Kiều,TP.Cần Thơ L/h:01232353029 (Hồng)... Xem thêm ","13163","NhaTro/image_motel/timbanghep.jpg","Dưới 1 triệu","Khá"
"159","Tìm người ở ghép đường Mậu Thân nối dài","Khá tốt","Địa chỉ: 137, đường Mậu Thân nối dài, quận Ninh Kiều, TPCT","Ninh Kiều","2","DT: 20.00 m²","1600000","Cần tìm 1 bạn nam ở ghép ở đường Mậu Thân nối dài( ngang hẻm 124 ).Tháng 600k, điện 4k, nước 8k,co gác và wifi tháng 50k....Bạn ở chung sạch sẽ, ngăn nắp, ít ăn nhậu... Bạn nào có nhu cầu liên hệ Vũ: 0969827457... Xem thêm ","10110","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Khá"
"160","Cần một bạn nữ ở ghép phòng sạch hẻm lớn dễ chạy xe","Trung bình","Địa chỉ: Hẻm 44 Cách Mạng Tháng Tám TP Cần Thơ","cách mạng tháng tám","2","DT: 15.00 m²","1200000","Cần 1 bạn nữ ở ghép phòng sạch, thoáng dễ dẫn xe... YC tìm bạn: gọn, sạch sẽ, hiền. Giá phòng 350k, điện 3k, nước 8k, wf 25k. Đc: Hẻm 44 CMT8 gần ngã tư CMT8 & NVC đối diện trường CD kinh tế kĩ thuật Lh: 01288.90.1990 Quyên... Xem thêm ","6589","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Trung Bình"
"161","Tìm bạn nam ở ghép để chia tiền phòng","Trung bình","Địa chỉ: 132/3A phường Hưng Lợi, Ninh Kiều, Cần Thơ","Ninh Kiều","2","DT: 25.00 m²","1200000","Phòng rộng, thoáng mát lắm, đi học không lo đi trên đường bị ngập nước, giờ tự do, có camera an ninh, an toàn lắm, yên tĩnh, wifi miễn phí và rất mạnh. Địa chỉ hẻm 132 đường 3/2 yêu cầu: sạch sẽ, ngăn nắp và không hút thuốc!... Xem thêm ","8756","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Trung Bình"
"162","Cần Bạn Nữ Ở Ghép, Nhà trọ đối diện ĐHYDCT","Trung bình","Địa chỉ: Đường Nguyễn Văn Cừ, Q.Ninh Kiều, TP.Cần Thơ","Ninh Kiều","3","DT: 25.00 m²","1000000","Mình cần tìm 1 - 2 bn nữ share phòng, phòng trọ mình 25m vuông đối diện vs Đại Học Y Dược Cần Thơ, đi bộ qua 100m là tới trường 1 triệu /tháng,nếu ở 2 thì chia ra 500k/1n, khá sạch sẽ, mát mẻ, an ninh ( từ đầu... Xem thêm ","13681","NhaTro/image_motel/timbanghep.jpg","Trên 2 triệu","Khá"
"163","CẦN TÌM BẠN NAM Ở GHÉP........","Trung bình","Địa chỉ: khu dan cư 351 đường 30/4","đường 30/4","2","DT: 16.00 m²","800000","Cần tìm một bạn nam ở ghép, đường 30/4 trong kdc đông đúc, không ngập nước và có hệ thống đèn đường chiếu sáng, nhà trọ rất an toàn, yên tĩnh phù hợp cho các bạn sinh viên hay những người cần không gian yên tĩnh. 800k/tháng, điện 3k, nước... Xem thêm ","12183","NhaTro/image_motel/timbanghep.jpg","Dưới 1 triệu","Khá"
"164","Cần tìm sinh viên nữ ở ghép đối diện Cổng B, trường Đại học Cần Thơ!","Rất tốt","Địa chỉ: Ninh Kiều, Cần Thơ","Ninh Kiều","3","DT: 20.00 m²","600000","Mình là sinh viên sư phạm năm 2 trường Đại học Cần Thơ. Hiện tại mình đang tìm một bạn Nữ ở ghép! Vị trí: hẻm 124, ngang cổng B, CTU. Chi tiết: Phòng 600k/tháng/2ng. Nhà vệ sinh ngoài nhưng rất sạch sẽ. Có sạp bán đồ rẫy, và tạp... Xem thêm ","12357","NhaTro/image_motel/timbanghep.jpg","Dưới 1 triệu","Khá"
"165","Tìm 1 bạn nam là sinh viên ở ghép","Rất tốt","Địa chỉ: ninh kiều, tp cần thơ","Ninh Kiều","5","DT: 250.00 m²","800000","cần tìm 1 bạn nam là sinh viên ở ghép(sv ĐHCT càng tốt) phòng mình ở hẻm 51 đường 3/2 phường hưng lợi quận ninh kiều tp cần thơ giá 800k/tháng điện 3k nước 10k phòng rộng thoáng mát tolet trong an ninh tốt và rất yên tĩnh.bạn nào có... Xem thêm","16344","NhaTro/image_motel/timbanghep.jpg","Dưới 1 triệu","Khá"
"166","CẦN TÌM BẠN NỮ Ở GHÉP, LÀ SINH VIÊN CÀNG TỐT","Trung bình","Địa chỉ: 28/6B Nguyễn Văn Linh, Ninh Kiều, Cần Thơ","Ninh Kiều","3","DT: 20.00 m²","1200000","mình thuê phòng ở hẻm 28 đường Nguyễn Văn Linh ở 1 mình nên muốn tìm người ở ghép,1 hoặc 2 bạn cũng được  là sinh viên càng tốt, giá phòng 350k/1 người(điện nuớc tính riêng), yêu cầu biết giữ vệ sinh chung... Xem thêm ","10689","NhaTro/image_motel/timbanghep.jpg","1 triệu - 2 triệu","Khá"
